Vertical|Site|Pub Date|Title|Author|Content Type|Content Source|Cost|Effort|Total Cost|30 Day Views|60 Day Views|90 Day Views|120 Day Views|150 Day Views|180 Day Views|210 Day Views|240 Day Views|270 Day Views|Lifetime Views|Article Age
Developer|DevX|2010-07-15|What I Learned from 10 Online Businesses|Alex Genadinik|Top 10|Freelance|250.0|3.0|370.0|2443|132|49|50|7|2|2|0|0|2687.0|236
Developer|DevX|2010-07-19|Google Snags Semantic Web Firm Metaweb|internetnews|News|InternetNews|0.0|1.0|40.0|1175|74|21|19|15|10|0|0|0|1324.0|232
Developer|DevX|2010-07-19|Puppet 2.6 Expands Open Source System Configuration|Sean Michael Kerner|News|InternetNews|0.0|1.0|40.0|1395|133|109|116|85|52|0|0|0|1942.0|232
Developer|DevX|2010-07-21|iPhone Programming: Using a Tab Bar App with a Navigation Controller|wei-meng lee|Tutorial/Howto|Freelance|350.0|3.0|470.0|2511|1196|1266|841|1012|1065|0|0|0|8956.0|230
Developer|DevX|2010-07-22|Developing on Symbian, the World's Most Popular Mobile OS|Herman Mehling|Trends|Freelance|350.0|3.0|470.0|989|148|228|224|173|183|0|0|0|1945.0|229
Developer|DevX|2010-07-23|What the Palm webOS Platform Has to Offer Developers|Herman Mehling|Trends|Freelance|350.0|3.0|470.0|912|106|113|121|25|51|0|0|0|1328.0|228
Developer|DevX|2010-07-27|Third-Party JavaScript Leads to Malware on Web Sites|internetnews|News|InternetNews|0.0|1.0|40.0|2965|47|34|29|11|27|0|0|0|3113.0|224
Developer|DevX|2010-07-28|Useful UML Modeling: Two of a Kind|Robert Maksimchuk|Tips and Tricks|Freelance|100.0|3.0|220.0|677|37|15|24|30|17|0|0|0|800.0|223
Developer|DevX|2010-07-28|Adobe Buys Day Software to Bolster ECM Portfolio|Larry Barrett|News|InternetNews|0.0|1.0|40.0|678|32|20|9|4|8|0|0|0|751.0|223
Developer|DevX|2010-07-30|Does NoSQL Spell the End of Relational Databases?|Herman Mehling|News|Freelance|300.0|3.0|420.0|6160|185|278|93|61|43|0|0|0|6820.0|221
Developer|DevX|2010-07-30|Top 10 Questions about Facebook Answers|Alex Genadinik|Top 10|Freelance|250.0|3.0|370.0|4593|101|38|38|19|13|0|0|0|4802.0|221
Developer|DevX|2010-07-14|Introduction to LINQ -- Book Excerpt|Rod Stephens|News|Contributed|0.0|1.0|40.0|299|23|35|29|6|14|22|0|0|428.0|237
Developer|DevX|2010-07-29|Top 6 Tips for Agile Testing|contributed|Top 10|Contributed|0.0|3.0|120.0|2361|183|219|102|92|64|0|0|0|3021.0|222
Developer|DevX|2010-08-02|When To Use Open Source in the Enterprise -- And When To Avoid It|Debbie Gage|News|Freelance|400.0|3.0|520.0|2890|101|80|58|37|37|0|0|0|3203.0|218
Developer|DevX|2010-08-03|Five Reasons to Keep NoSQL on Your Radar|Herman Mehling|News|Freelance|300.0|3.0|420.0|5849|297|270|86|47|50|0|0|0|6599.0|217
Developer|DevX|2010-08-04|Microsoft Turns On Visual Studio's 'LightSwitch'|internetnews|News|InternetNews|0.0|1.0|40.0|1014|69|15|12|25|7|0|0|0|1142.0|216
Developer|DevX|2010-08-05|Understanding The Clouded Cloud|Art Sedighi|Trends|Freelance|250.0|3.0|370.0|1934|68|28|5|0|21|0|0|0|2056.0|215
Developer|DevX|2010-08-09|Android is Now Mobile Developers' Favorite Platform|Herman Mehling|News|Freelance|300.0|3.0|420.0|2169|176|70|16|6|12|0|0|0|2449.0|211
Developer|DevX|2010-08-11|Top 3 Challenges Developers Face on Projects|Brad Jones|Top 10|Editor-Written|0.0|1.0|40.0|2397|152|162|105|14|12|0|0|0|2842.0|209
Developer|DevX|2010-08-12|10 Steps to Go From Agile to Ultra Lean Development|Alex Genadinik|Top 10|Freelance|250.0|3.0|370.0|3657|131|37|233|26|4|0|0|0|4088.0|208
Developer|DevX|2010-08-13|So What Is a Windows Azure Appliance Anyway?|Paul Ferrill|News|Freelance|150.0|3.0|270.0|1336|51|18|4|8|18|0|0|0|1435.0|207
Developer|DevX|2010-08-16|What CTOs Can Learn From John Chambers|Debbie Gage|News|Freelance|400.0|3.0|520.0|697|6|2|0|2|0|0|0|0|709.0|204
Developer|DevX|2010-08-17|Useful UML Modeling: UML for Project Managers|Bob Maksimchuk|News|Freelance|100.0|3.0|220.0|3464|1337|74|80|36|0|0|0|0|5027.0|203
Developer|DevX|2010-08-18|Why Use Agile Development in Your Company?|Eric Landes|News|Freelance|250.0|3.0|370.0|2432|90|66|82|112|0|0|0|0|2894.0|202
Developer|DevX|2010-08-18|IBM Beefs Up Rational Power Appliance Family|Herman Mehling|News|Freelance|300.0|3.0|420.0|314|7|14|0|8|0|0|0|0|351.0|202
Developer|DevX|2010-08-23|Net Neutrality: Threat or Menace?|Robin Miller|Opinion|Freelance|150.0|3.0|270.0|581|8|22|11|4|0|0|0|0|626.0|197
Developer|DevX|2010-08-20|A Peak at Technology's Future -- Augmented Reality|deb gage|News|Freelance|400.0|3.0|520.0|1656|45|36|24|22|0|0|0|0|1805.0|200
Developer|DevX|2010-08-23|The Need for Education vs. Training in Software Development|Bob Reselman|Opinion|Freelance|100.0|3.0|220.0|2446|100|106|32|10|0|0|0|0|2694.0|197
Developer|DevX|2010-08-24|The Real Cost of Cloud Computing|Art Sedighi|Opinion|Freelance|250.0|3.0|370.0|1745|105|95|53|55|0|0|0|0|2053.0|196
Developer|DevX|2010-08-25|Top 10 Tips For Marketing a Startup or Web Product|Alex Genadinik|Top 10|Freelance|250.0|3.0|370.0|1867|31|32|23|21|0|0|0|0|1974.0|195
Developer|DevX|2010-08-26|How to Use the Visual Studio Code Analysis Tool FxCop|Tapas Pal|Tutorial/Howto|Freelance|250.0|3.0|370.0|2841|515|434|298|208|0|0|0|0|4296.0|194
Developer|DevX|2010-08-28|Can Work on an Open Source Map Project Make Money for its Founders?|Robin Miller|Opinion|Freelance|200.0|3.0|320.0|5359|19|11|9|2|0|0|0|0|5400.0|192
Developer|DevX|2010-08-30|Top Six (and a Half) Free Windows Text Editors that are Better Than Notepad|Robin Miller|Top 10|Freelance|250.0|3.0|370.0|12385|244|127|60|70|0|0|0|0|12886.0|190
Developer|DevX|2010-08-31|Getting Started With Scrum Development|Eric Landes|Tutorial/Howto|Freelance|250.0|3.0|370.0|3254|150|148|55|46|0|0|0|0|3653.0|189
Developer|DevX|2010-08-10|Ignore Data Security at Your Peril|cont.|Opinion|Contributed|0.0|3.0|120.0|368|23|7|9|4|9|0|0|0|420.0|210
Developer|DevX|2010-08-06|Programmatically Upload a File to FTP Server in .Net|tip|Tips and Tricks|Editor-Written|0.0|1.0|40.0|217|145|109|88|93|180|0|0|0|832.0|214
Developer|Java Boutique|2010-07-29|Configuring Hibernate for a Java Servlet Application|Jeyarani Venkatasamy|Tutorial/Howto|Freelance|150.0|4.5|330.0|1716|589|504|398|281|284|0|0|0|3772.0|222
Developer|Java Boutique|2010-07-13|Working with UML Diagrams in the NetBeans IDE|Constantin Marian Alin|Tutorial/Howto|Freelance|150.0|6.0|390.0|2002|0|611|600|782|519|0|0|0|4514.0|238
Developer|Java Boutique|2010-08-05|Java Programming Basics: Object Orientation|Gurunath Kalamadi |Tutorial/Howto|Contributed|0.0|4.5|180.0|3699|1241|500|403|269|350|0|0|0|6462.0|215
Developer|Java Boutique|2010-08-13|Java Threads Revisited: Classic vs. New|Avneet Mangat|Tutorial/Howto|Freelance|250.0|4.5|430.0|2634|686|374|287|238|217|0|0|0|4436.0|207
Developer|Java Boutique|2010-08-19|Java Programming Basics: Runtime Polymorphism|Gurunath Kalamadi |Tutorial/Howto|Contributed|0.0|4.5|180.0|1090|423|277|234|183|0|0|0|0|2390.0|201
Developer|Java Boutique|2010-08-27|Java Programming Basics: Interfaces|Gurunath Kalamadi |Tutorial/Howto|Contributed|0.0|4.5|180.0|1279|444|311|248|247|0|0|0|0|2529.0|193
Developer|Java Boutique|2010-09-02|Java Basics: I/O Streams|Gurunath Kalamadi |Tutorial/Howto|Contributed|0.0|4.5|180.0|3165|393|345|234|268|0|0|0|0|4405.0|187
Developer|Java Boutique|2010-09-10|Java Programming Basics: Event Handling|Gurunath Kalamadi |Tutorial/Howto|Contributed|0.0|4.5|180.0|4701|725|507|414|434|0|0|0|0|6781.0|179
Developer|Java Boutique|2010-09-17|Building a Social Network with Ruby on Rails: Signup, Login and Facebook Connect|Saurabh Bhatia|Tutorial/Howto|Freelance|100.0|4.5|280.0|1000|643|412|253|0|0|0|0|0|2561.0|172
Developer|Java Boutique|2010-09-24|Building a Social Network with Ruby on Rails: User Profiles and Admin Panel|Saurabh Bhatia|Tutorial/Howto|Freelance|100.0|4.5|280.0|542|221|242|138|0|0|0|0|0|1143.0|165
Developer|Java Boutique|2010-09-30|Building a Social Network with Ruby on Rails: Activity Feeds and Media Uploads|Saurabh Bhatia|Tutorial/Howto|Freelance|100.0|4.5|280.0|218|93|93|94|0|0|0|0|0|498.0|159
Communications|VoIP Planet|2010-05-28|Research: Market Data for SIP Trunking and Voice Access|No Author|News|Repurp|0.0|0.5|20.0|61|6|20|1|3|1|1|5|1|99.0|284
Communications|VoIP Planet|2010-05-27|Aylus Prepares for the Coming IP Video Storm|Adam Stone|Trends|Freelance|300.0|1.0|340.0|158|8|3|3|3|3|3|2|5|188.0|285
Communications|VoIP Planet|2010-05-26|The SIP Forum and the i3 Forum Team to Tame FoIP|Ted Stevenson|Trends|Editor-Written|0.0|1.0|40.0|68|7|7|2|0|0|0|0|0|84.0|286
Communications|VoIP Planet|2010-05-25|Siemens Launches Second Generation UC for SMBs|Adam Stone|Trends|Freelance|300.0|1.0|340.0|122|9|5|1|1|0|2|1|1|142.0|287
Communications|VoIP Planet|2010-05-24|AccessDirect: Customized phone and messaging services for very small businesses.|Mark A. Miller|Product Review|Freelance|300.0|1.0|340.0|48|9|11|2|3|11|1|1|2|88.0|288
Communications|VoIP Planet|2010-05-21|goober Networks, Now with Videoconferencing, Set for Full Release|Adam Stone|Buyer Guide|Freelance|300.0|1.0|340.0|127|7|11|4|1|2|1|1|0|154.0|291
Communications|VoIP Planet|2010-05-20|XConnect Announces Mobile-Compatible IP Exchange Platform|Ted Stevenson|News|Editor-Written|0.0|2.5|100.0|66|4|2|1|0|2|3|1|1|80.0|292
Communications|VoIP Planet|2010-05-19|Unified Communications Interoperability Forum Forms|No Author|News|Repurp|0.0|0.25|10.0|42|8|2|0|0|1|0|0|0|53.0|293
Communications|VoIP Planet|2010-05-18|Google Buys Global IP Solutions for $68M, Eying Voice Communications|Kenneth Corbin|News|InternetNews|0.0|0.1|4.0|368|9|12|3|6|6|4|4|2|414.0|294
Communications|VoIP Planet|2010-05-18|COMVOICE: High-definition business phone.|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|66|31|20|33|26|18|16|12|17|239.0|294
Communications|VoIP Planet|2010-05-17|MyGlobalTalk Gets Mobile UC Capabilities|Adam Stone|News|Freelance|0.0|1.0|40.0|148|38|24|11|13|10|3|9|16|272.0|295
Communications|VoIP Planet|2010-05-14|Routers: A Key Component of the VoIP Ecosystem|Ted Stevenson|Trends|Editor-Written|0.0|2.5|100.0|157|13|11|5|6|7|9|0|4|212.0|298
Communications|VoIP Planet|2010-05-13|Does Clearwire's Forthcoming 4G Handset Set the Stage for All-VoIP Mobile Service?|No Author|Opinion|Repurp|0.0|0.25|10.0|525|3|9|3|0|2|1|0|0|543.0|299
Communications|VoIP Planet|2010-05-12|M5 Launches Smart Business Phone System|Adam Stone|Buyer Guide|Freelance|300.0|1.0|340.0|219|46|20|34|23|34|2|6|3|387.0|300
Communications|VoIP Planet|2010-05-12|Virtual PBX Adds Free Conference Calling to All Service Plans|Ted Stevenson|News|Editor-Written|0.0|1.0|40.0|63|6|5|3|3|2|3|0|1|86.0|300
Communications|VoIP Planet|2010-05-11|LightEdge: VoIP, UC, and data center services.|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|101|16|17|11|3|5|3|0|5|164.0|301
Communications|VoIP Planet|2010-05-10|Nortel Integrates IP Collaboration into Carrier VoIP Offering|Adam Stone|News|Freelance|300.0|1.0|340.0|179|14|4|4|1|5|3|1|0|212.0|302
Communications|VoIP Planet|2010-05-07|Nextiva Launches Nextiva Office Virtual PBX with Fax|Adam Stone|Buyer Guide|Freelance|300.0|1.0|340.0|97|15|11|13|12|9|5|4|3|173.0|305
Communications|VoIP Planet|2010-05-06|RIM's New Mobile Voice System 5.0 Brings VoWi-Fi, UC to BlackBerry|No Author|News|Repurp|0.0|0.25|10.0|72|4|1|2|2|2|0|0|0|83.0|306
Communications|VoIP Planet|2010-05-05|HP + 3Com: Show Me The Voice|Gerry Blackwell|Trends|Freelance|250.0|1.0|290.0|305|28|18|16|5|7|5|4|4|394.0|307
Communications|VoIP Planet|2010-05-04|Nuvio: Trunking, hosted PBX, and a unique VoIP plan.|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|109|24|22|21|15|9|6|6|5|219.0|308
Communications|VoIP Planet|2010-05-03|Mitel Partners with RIM to Mobilize UC on the BlackBerry|Ted Stevenson|News|Editor-Written|0.0|3.5|140.0|181|11|7|7|12|10|7|7|0|251.0|309
Communications|VoIP Planet|2010-06-30|Review: Plantronics Savi W430 Wireless Headset|Ted Stevenson|Product Review|Editor-Written|0.0|4.0|160.0|190|78|81|59|38|36|42|61|0|585.0|251
Communications|VoIP Planet|2010-06-29|Callis: Highly customized, turnkey voice services.|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|38|17|20|6|9|8|1|3|0|102.0|252
Communications|VoIP Planet|2010-06-28|Hosted PBX Provider Vocalocity Launches Promotional Contest|Adam Stone|News|Freelance|300.0|1.0|340.0|89|20|4|5|3|3|3|2|0|129.0|253
Communications|VoIP Planet|2010-06-25|Multi-Party Videoconferencing from Skype|Jennifer Schiff|Tutorial/Howto|Repurp|0.0|1.0|40.0|557|141|134|103|102|59|47|30|0|1173.0|256
Communications|VoIP Planet|2010-06-24|Beginning of the IP Communications Service Shakeout?|Adam Stone|Trends|Freelance|300.0|1.0|340.0|189|3|1|0|0|0|0|1|0|194.0|257
Communications|VoIP Planet|2010-06-23|Google Voice Now Open to All|No Author|News|Editor-Written|0.0|0.5|20.0|258|10|4|1|0|0|0|0|0|273.0|258
Communications|VoIP Planet|2010-06-22|TELUS:Hosted PBX from Number Two|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|176|29|37|40|18|9|10|18|0|337.0|259
Communications|VoIP Planet|2010-06-21|Mobile VoIP Application Downloads Go Nuts|Adam Stone|Tips and Tricks|Freelance|150.0|0.5|170.0|121|13|3|8|4|2|3|2|0|156.0|260
Communications|VoIP Planet|2010-06-18|A Look at Alteva's Hosted UC Offering|No Author|Buyer Guide|Editor-Written|0.0|0.5|20.0|53|1|0|0|0|1|1|0|0|56.0|263
Communications|VoIP Planet|2010-06-17|Grandstream's Latest GXP SIP Business Phone|No Author|Product Review|Editor-Written|0.0|0.5|20.0|76|27|18|19|17|7|7|3|0|174.0|264
Communications|VoIP Planet|2010-06-16|Stage 2 Networks: A wide selection of IP telephony and networking options.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|85|13|5|12|11|2|1|2|0|131.0|265
Communications|VoIP Planet|2010-06-15|Saba Announces Enterprise-Strength Collaboration Platform|Ted Stevenson|Trends|Editor-Written|0.0|3.0|120.0|163|33|19|18|16|9|3|2|0|263.0|266
Communications|VoIP Planet|2010-06-14|Videoconferencing & Telepresence: Dropping Prices, Rising Quality|Adam Stone|Trends|Freelance|300.0|1.0|340.0|239|28|15|21|17|11|5|4|0|340.0|267
Communications|VoIP Planet|2010-06-11|The Allure of Cloud Computing for VoIP|No Author|Trends|Editor-Written|0.0|0.5|20.0|67|10|3|1|0|0|1|2|0|84.0|270
Communications|VoIP Planet|2010-06-10|Fonality: IP PBX service changing with the times.|Adam Stone|News|Freelance|300.0|1.0|340.0|245|38|27|18|11|4|2|6|5|356.0|271
Communications|VoIP Planet|2010-06-09|Review: OnSIP Hosted PBX & Bria 3.0: Softphone|Gerry Blackwell|Product Review|Freelance|350.0|1.5|410.0|256|157|150|159|129|140|109|151|78|1329.0|272
Communications|VoIP Planet|2010-06-08|IPFone: From SIP trunks to full-featured hosted PBX.|Mark A. Miller|Buyer Guide|Freelance|300.0|1.0|340.0|103|14|12|11|20|4|7|3|5|179.0|273
Communications|VoIP Planet|2010-06-07|Despite Hype, Mobile VoIP Will Not Alter the Telephony Landscape|No Author|Trends|Editor-Written|0.0|1.0|40.0|67|10|4|0|0|0|0|0|0|81.0|274
Communications|VoIP Planet|2010-06-04|Verizon Launches Fiber-based VoIP Service|No Author|News|Editor-Written|0.0|1.0|40.0|44|10|0|0|1|0|0|0|4|59.0|277
Communications|VoIP Planet|2010-06-03|HP's Small Business UC Strategy|No Author|Trends|Editor-Written|0.0|1.0|40.0|24|7|2|1|1|0|0|0|1|36.0|278
Communications|VoIP Planet|2010-06-02|Genband Builds on Nortel Carrier VoIP Close|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|101|30|18|2|9|5|4|2|2|173.0|279
Communications|VoIP Planet|2010-06-01|Voipia Networks: Hosted PBX with some unusual twists.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|63|7|2|11|9|12|2|4|2|112.0|280
Communications|VoIP Planet|2010-07-29|Startup's New IP-based Meeting Software: Better than Skype?|Adam Stone|Buyer Guide|Freelance|300.0|1.0|340.0|340|35|25|16|11|4|12|0|0|443.0|222
Communications|VoIP Planet|2010-07-28|The Evolution of Phone-based Applications|Daniel Burrus|Buyer Guide|Contributed|0.0|1.5|60.0|117|16|20|14|3|2|11|0|0|183.0|223
Communications|VoIP Planet|2010-07-27|iCore Networks: Voice and data services over a private IP network.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|111|28|41|33|25|22|17|0|0|277.0|224
Communications|VoIP Planet|2010-07-23|LifeSize Announces Enhancements to Its HD Video Conferencing Offerings|Stuart J. Johnston|News|Repurp|0.0|0.5|20.0|103|27|19|7|2|5|1|0|0|164.0|228
Communications|VoIP Planet|2010-07-22|AudioCodes Announces UcSIPT to Connect Microsoft UC with SIP Trunks|Ted Stevenson|News|Editor-Written|0.0|2.5|100.0|111|29|26|7|6|1|1|0|0|181.0|229
Communications|VoIP Planet|2010-07-21|Teo Tailors UC for the Medium-Size Business Market|Adam Stone|News|Freelance|300.0|1.0|340.0|50|21|9|12|4|1|2|0|0|99.0|230
Communications|VoIP Planet|2010-07-20|VoxOx Goes Nationwide, Worldwide with Low-Cost Phone Numbers|Adam Stone|News|Freelance|300.0|1.0|340.0|503|277|174|173|92|18|19|0|0|1256.0|231
Communications|VoIP Planet|2010-07-19|Consolidated Technologies: Future-proof IP Communications.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|55|31|12|6|1|3|0|0|0|108.0|232
Communications|VoIP Planet|2010-07-15|The Future of UC? Social Networking Integration|Adam Stone|Trends|Freelance|300.0|1.0|340.0|312|10|23|32|19|12|19|0|0|427.0|236
Communications|VoIP Planet|2010-07-13|PBX Edge: Cutting edge IP communications at a great price.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|104|13|16|5|2|2|2|0|0|144.0|238
Communications|VoIP Planet|2010-07-12|HP Tightens IP Communications Ties With Avaya|Gerry Blackwell|News|Freelance|250.0|1.0|290.0|241|23|9|9|4|2|3|0|0|291.0|239
Communications|VoIP Planet|2010-07-06|Onebox: Hosted VoIP with all the trimmings.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|123|23|18|14|12|9|7|6|0|212.0|245
Communications|VoIP Planet|2010-08-31|Cbeyond, Inc.: Managed voice for small businesses only.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|173|31|12|18|6|20|0|0|0|260.0|189
Communications|VoIP Planet|2010-08-30|Skype Woos Enterprise With Skype Connect|David Needle|News|InternetNews|0.0|0.5|20.0|381|20|15|10|3|7|0|0|0|436.0|190
Communications|VoIP Planet|2010-08-30|Fonality Tools Up to Serve VoIP to the Enterprise|Adam Stone|News|Freelance|300.0|1.0|340.0|102|25|2|2|0|1|0|0|0|132.0|190
Communications|VoIP Planet|2010-08-27|Review: Fonality Connect Hosted Business VoIP|Gerry Blackwell|Product Review|Freelance|350.0|2.0|430.0|585|325|270|191|164|204|0|0|0|1739.0|193
Communications|VoIP Planet|2010-08-26|Google Unveils Voice Calling Via Gmail|Kenneth Corbin|News|InternetNews|0.0|0.5|20.0|896|96|78|50|21|44|0|0|0|1185.0|194
Communications|VoIP Planet|2010-08-24|IIS Group: Hosted PBX and a full spectrum of communications services.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|54|8|8|1|1|2|0|0|0|74.0|196
Communications|VoIP Planet|2010-08-20|World's Best VoIP Bargain?|Adam Stone|News|Freelance|300.0|1.0|340.0|273|61|53|8|8|10|0|0|0|413.0|200
Communications|VoIP Planet|2010-08-17|PingTone: Carrier grade reliability in VoIP.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|86|12|17|14|13|11|0|0|0|153.0|203
Communications|VoIP Planet|2010-08-16|VoIP Meets Push-to-Talk|Adam Stone|Trends|Freelance|300.0|1.0|340.0|211|26|33|17|4|6|0|0|0|297.0|204
Communications|VoIP Planet|2010-08-13|Practicing Safe VoIP|Gary Miliefsky|Trends|Contributed|0.0|1.5|60.0|185|35|20|14|5|11|0|0|0|270.0|207
Communications|VoIP Planet|2010-08-12|Review: Virtual Office Pro with Virtual Office Online|Gerry Blackwell|Opinion|Repurp|0.0|1.0|40.0|145|49|59|42|17|37|0|0|0|349.0|208
Communications|VoIP Planet|2010-08-11|Skype to Go for IPO|Larry Barrett|News|Repurp|0.0|0.5|20.0|113|1|14|0|0|2|0|0|0|130.0|209
Communications|VoIP Planet|2010-08-10|JoiBiz: Business VoIP service designed to bring joy via low bills|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|59|0|13|4|4|3|0|0|0|83.0|210
Communications|VoIP Planet|2010-08-09|Ooma: Catching up.|Adam Stone|News|Freelance|300.0|1.0|340.0|1741|871|66|49|33|10|16|0|0|2786.0|211
Communications|VoIP Planet|2010-08-05|3CX Makes the Leap to Unified Communications|Adam Stone|News|Freelance|300.0|1.0|340.0|113|17|5|0|3|1|0|0|0|139.0|215
Communications|VoIP Planet|2010-08-04|Intermedia Launches Hosted PBX Service|Ted Stevenson|News|Editor-Written|0.0|2.0|80.0|60|13|36|15|2|8|3|0|0|137.0|216
Communications|VoIP Planet|2010-08-03|Fonality UNBOUND: Hosted PBX with bundled international calling.|Mark A. Miller|Tutorial/Howto|Freelance|300.0|1.0|340.0|203|65|55|80|50|46|42|0|0|541.0|217
Communications|VoIP Planet|2010-08-02|IP Communications Provider Angel Launches Customer Experience Platform|Adam Stone|News|Freelance|300.0|1.0|340.0|63|14|13|0|1|0|0|0|0|91.0|218
Communications|VoIP Planet|2010-09-30|Microsoft Unveils Pricing for Lync Offerings|Stuart J. Johnston|News|InternetNews|0.0|0.5|20.0|283|16|3|4|5|0|0|0|0|311.0|159
Communications|VoIP Planet|2010-09-29|Avaya Calls On Skype|Sean Michael Kerner|News|InternetNews|0.0|0.5|20.0|280|17|7|5|2|0|0|0|0|311.0|160
Communications|VoIP Planet|2010-09-28|Gamma Telecom, Ltd.: Small business VoIP from a BIG company.|Mark A. Miller|Trends|Freelance|300.0|1.0|340.0|122|45|22|14|14|0|0|0|0|217.0|161
