ID|Vertical|Site|Pub Date|Title|Author|Editor|Content Type|Content Source|Cost|30 Day Views|30 Day BounceRate|60 Day Views|60 Day BounceRate|90 Day Views|90 Day BounceRate|Lifetime Views
6057|Developer|DevX|2010-08-24|The Real Cost of Cloud Computing|Art Sedighi|Tom Dunlap|Opinion|Freelance|250.0|1745|0.67|105|0.875|95|0.862069|2053.0
6058|Developer|DevX|2010-08-25|Top 10 Tips For Marketing a Startup or Web Product|Alex Genadinik|Tom Dunlap|Top 10|Freelance|250.0|1867|0.63|31|0.869565|32|1.0|1974.0
6059|Developer|DevX|2010-08-26|How to Use the Visual Studio Code Analysis Tool FxCop|Tapas Pal|Tom Dunlap|Tutorial/Howto|Freelance|250.0|2841|0.7|515|0.944162|434|0.932773|4296.0
6060|Developer|DevX|2010-08-28|Can Work on an Open Source Map Project Make Money for its Founders?|Robin Miller|Tom Dunlap|Opinion|Freelance|200.0|5359|0.88|19|0.684211|11|1.0|5400.0
6061|Developer|DevX|2010-08-30|Top Six (and a Half) Free Windows Text Editors that are Better Than Notepad|Robin Miller|Tom Dunlap|Top 10|Freelance|250.0|12385|0.62|244|0.794118|127|0.913793|12886.0
6062|Developer|DevX|2010-08-31|Getting Started With Scrum Development|Eric Landes|Tom Dunlap|Tutorial/Howto|Freelance|250.0|3254|0.63|150|0.594203|148|0.569444|3653.0
6063|Developer|DevX|2010-08-10|Ignore Data Security at Your Peril|cont.|Tom Dunlap|Opinion|Contributed|0.0|368|0.81|23|0.5|7|1.0|420.0
6064|Developer|DevX|2010-08-06|Programmatically Upload a File to FTP Server in .Net|tip|Tom Dunlap|Tips and Tricks|Editor-Written|0.0|217|0.92|145|0.957143|109|0.9|832.0
3784|Developer|Java Boutique|2010-07-29|Configuring Hibernate for a Java Servlet Application|Jeyarani Venkatasamy|Glen Kunene|Tutorial/Howto|Freelance|150.0|1716|0.83|589|0.7|504|0.734899|3772.0
4387|Developer|Java Boutique|2010-07-13|Working with UML Diagrams in the NetBeans IDE|Constantin Marian Alin|Glen Kunene|Tutorial/Howto|Freelance|150.0|2002|0.8|0|0.0|611|0.642229|4514.0
6067|Developer|Java Boutique|2010-08-05|Java Programming Basics: Object Orientation|Gurunath Kalamadi |Glen Kunene|Tutorial/Howto|Contributed|0.0|3699|0.61|1241|0.53012|500|0.596154|6462.0
6071|Developer|Java Boutique|2010-08-13|Java Threads Revisited: Classic vs. New|Avneet Mangat|Glen Kunene|Tutorial/Howto|Freelance|250.0|2634|0.57|686|0.629179|374|0.678392|4436.0
6074|Developer|Java Boutique|2010-08-19|Java Programming Basics: Runtime Polymorphism|Gurunath Kalamadi |Glen Kunene|Tutorial/Howto|Contributed|0.0|1090|0.52|423|0.505882|277|0.571429|2390.0
6078|Developer|Java Boutique|2010-08-27|Java Programming Basics: Interfaces|Gurunath Kalamadi |Glen Kunene|Tutorial/Howto|Contributed|0.0|1279|0.51|444|0.434783|311|0.574468|2529.0
8110|Developer|Java Boutique|2010-09-02|Java Basics: I/O Streams|Gurunath Kalamadi |Glen Kunene|Tutorial/Howto|Contributed|0.0|3165|0.353859|393|0.610619|345|0.524752|4405.0
8113|Developer|Java Boutique|2010-09-10|Java Programming Basics: Event Handling|Gurunath Kalamadi |Glen Kunene|Tutorial/Howto|Contributed|0.0|4701|0.424671|725|0.688822|507|0.427586|6781.0
8117|Developer|Java Boutique|2010-09-17|Building a Social Network with Ruby on Rails: Signup, Login and Facebook Connect|Saurabh Bhatia|Glen Kunene|Tutorial/Howto|Freelance|100.0|1000|0.488024|643|0.553991|412|0.659722|2561.0
8120|Developer|Java Boutique|2010-09-24|Building a Social Network with Ruby on Rails: User Profiles and Admin Panel|Saurabh Bhatia|Glen Kunene|Tutorial/Howto|Freelance|100.0|542|0.422925|221|0.567308|242|0.459184|1143.0
8124|Developer|Java Boutique|2010-09-30|Building a Social Network with Ruby on Rails: Activity Feeds and Media Uploads|Saurabh Bhatia|Glen Kunene|Tutorial/Howto|Freelance|100.0|218|0.606383|93|0.574468|93|0.722222|498.0
1154|Communications|VoIP Planet|2010-05-28|Research: Market Data for SIP Trunking and Voice Access|No Author|Ted Stevenson|News|Repurp|0.0|61|0.87|6|0.8|20|1.0|99.0
1234|Communications|VoIP Planet|2010-05-27|Aylus Prepares for the Coming IP Video Storm|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|158|0.84|8|0.83|3|1.0|188.0
1286|Communications|VoIP Planet|2010-05-26|The SIP Forum and the i3 Forum Team to Tame FoIP|Ted Stevenson|Ted Stevenson|Trends|Editor-Written|0.0|68|0.85|7|1.0|7|0.0|84.0
1338|Communications|VoIP Planet|2010-05-25|Siemens Launches Second Generation UC for SMBs|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|122|0.84|9|1.0|5|1.0|142.0
1388|Communications|VoIP Planet|2010-05-24|AccessDirect: Customized phone and messaging services for very small businesses.|Mark A. Miller|Ted Stevenson|Product Review|Freelance|300.0|48|0.85|9|0.6|11|0.33|88.0
1426|Communications|VoIP Planet|2010-05-21|goober Networks, Now with Videoconferencing, Set for Full Release|Adam Stone|Ted Stevenson|Buyer Guide|Freelance|300.0|127|0.85|7|0.83|11|0.9|154.0
1474|Communications|VoIP Planet|2010-05-20|XConnect Announces Mobile-Compatible IP Exchange Platform|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|66|0.83|4|1.0|2|0.0|80.0
1528|Communications|VoIP Planet|2010-05-19|Unified Communications Interoperability Forum Forms|No Author|Ted Stevenson|News|Repurp|0.0|42|0.91|8|0.0|2|1.0|53.0
1595|Communications|VoIP Planet|2010-05-18|Google Buys Global IP Solutions for $68M, Eying Voice Communications|Kenneth Corbin|Ted Stevenson|News|InternetNews|0.0|368|0.93|9|0.83|12|0.9|414.0
1605|Communications|VoIP Planet|2010-05-18|COMVOICE: High-definition business phone.|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|66|0.8|31|0.86|20|0.89|239.0
1646|Communications|VoIP Planet|2010-05-17|MyGlobalTalk Gets Mobile UC Capabilities|Adam Stone|Ted Stevenson|News|Freelance|0.0|148|0.85|38|0.86|24|0.81|272.0
1700|Communications|VoIP Planet|2010-05-14|Routers: A Key Component of the VoIP Ecosystem|Ted Stevenson|Ted Stevenson|Trends|Editor-Written|0.0|157|0.93|13|0.8|11|0.89|212.0
1753|Communications|VoIP Planet|2010-05-13|Does Clearwire's Forthcoming 4G Handset Set the Stage for All-VoIP Mobile Service?|No Author|Ted Stevenson|Opinion|Repurp|0.0|525|0.86|3|1.0|9|0.67|543.0
1806|Communications|VoIP Planet|2010-05-12|M5 Launches Smart Business Phone System|Adam Stone|Ted Stevenson|Buyer Guide|Freelance|300.0|219|0.86|46|0.64|20|1.0|387.0
1824|Communications|VoIP Planet|2010-05-12|Virtual PBX Adds Free Conference Calling to All Service Plans|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|63|0.78|6|1.0|5|1.0|86.0
1876|Communications|VoIP Planet|2010-05-11|LightEdge: VoIP, UC, and data center services.|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|101|0.85|16|0.93|17|0.69|161.0
1920|Communications|VoIP Planet|2010-05-10|Nortel Integrates IP Collaboration into Carrier VoIP Offering|Adam Stone|Ted Stevenson|News|Freelance|300.0|179|0.87|14|1.0|4|1.0|211.0
1978|Communications|VoIP Planet|2010-05-07|Nextiva Launches Nextiva Office Virtual PBX with Fax|Adam Stone|Ted Stevenson|Buyer Guide|Freelance|300.0|97|0.86|15|0.92|11|1.0|169.0
2032|Communications|VoIP Planet|2010-05-06|RIM's New Mobile Voice System 5.0 Brings VoWi-Fi, UC to BlackBerry|No Author|Ted Stevenson|News|Repurp|0.0|72|0.91|4|1.0|1|0.0|83.0
2084|Communications|VoIP Planet|2010-05-05|HP + 3Com: Show Me The Voice|Gerry Blackwell|Ted Stevenson|Trends|Freelance|250.0|305|0.95|28|1.0|18|0.9|392.0
2134|Communications|VoIP Planet|2010-05-04|Nuvio: Trunking, hosted PBX, and a unique VoIP plan.|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|109|0.89|24|1.0|22|0.67|217.0
2167|Communications|VoIP Planet|2010-05-03|Mitel Partners with RIM to Mobilize UC on the BlackBerry|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|181|0.91|11|1.0|7|1.0|251.0
2460|Communications|VoIP Planet|2010-06-30|Review: Plantronics Savi W430 Wireless Headset|Ted Stevenson|Ted Stevenson|Product Review|Editor-Written|0.0|190|0.92|78|0.92|81|0.79|585.0
2525|Communications|VoIP Planet|2010-06-29|Callis: Highly customized, turnkey voice services.|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|38|0.82|17|0.85|20|0.75|102.0
2564|Communications|VoIP Planet|2010-06-28|Hosted PBX Provider Vocalocity Launches Promotional Contest|Adam Stone|Ted Stevenson|News|Freelance|300.0|89|0.76|20|0.58|4|0.67|129.0
2631|Communications|VoIP Planet|2010-06-25|Multi-Party Videoconferencing from Skype|Jennifer Schiff|Ted Stevenson|Tutorial/Howto|Repurp|0.0|557|0.9|141|0.91|134|0.9|1173.0
2685|Communications|VoIP Planet|2010-06-24|Beginning of the IP Communications Service Shakeout?|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|189|0.91|3|0.0|1|1.0|194.0
2732|Communications|VoIP Planet|2010-06-23|Google Voice Now Open to All|No Author|Ted Stevenson|News|Editor-Written|0.0|258|0.95|10|1.0|4|1.0|273.0
2797|Communications|VoIP Planet|2010-06-22|TELUS:Hosted PBX from Number Two|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|176|0.83|29|0.85|37|0.79|337.0
2838|Communications|VoIP Planet|2010-06-21|Mobile VoIP Application Downloads Go Nuts|Adam Stone|Ted Stevenson|Tips and Tricks|Freelance|150.0|121|0.89|13|0.62|3|1.0|156.0
2889|Communications|VoIP Planet|2010-06-18|A Look at Alteva's Hosted UC Offering|No Author|Ted Stevenson|Buyer Guide|Editor-Written|0.0|53|0.82|1|0.0|0|0.0|56.0
2924|Communications|VoIP Planet|2010-06-17|Grandstream's Latest GXP SIP Business Phone|No Author|Ted Stevenson|Product Review|Editor-Written|0.0|76|0.89|27|0.86|18|0.86|174.0
2987|Communications|VoIP Planet|2010-06-16|Stage 2 Networks: A wide selection of IP telephony and networking options.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|85|0.85|13|0.8|5|1.0|131.0
3021|Communications|VoIP Planet|2010-06-15|Saba Announces Enterprise-Strength Collaboration Platform|Ted Stevenson|Ted Stevenson|Trends|Editor-Written|0.0|163|0.86|33|0.93|19|1.0|263.0
3075|Communications|VoIP Planet|2010-06-14|Videoconferencing & Telepresence: Dropping Prices, Rising Quality|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|239|0.92|28|0.82|15|0.93|340.0
3134|Communications|VoIP Planet|2010-06-11|The Allure of Cloud Computing for VoIP|No Author|Ted Stevenson|Trends|Editor-Written|0.0|67|0.93|10|0.5|3|0.0|84.0
3188|Communications|VoIP Planet|2010-06-10|Fonality: IP PBX service changing with the times.|Adam Stone|Ted Stevenson|News|Freelance|300.0|245|0.82|38|0.97|27|0.9|351.0
3230|Communications|VoIP Planet|2010-06-09|Review: OnSIP Hosted PBX & Bria 3.0: Softphone|Gerry Blackwell|Ted Stevenson|Product Review|Freelance|350.0|256|0.88|157|0.83|150|0.89|1251.0
3268|Communications|VoIP Planet|2010-06-08|IPFone: From SIP trunks to full-featured hosted PBX.|Mark A. Miller|Ted Stevenson|Buyer Guide|Freelance|300.0|103|0.91|14|1.0|12|0.8|174.0
3323|Communications|VoIP Planet|2010-06-07|Despite Hype, Mobile VoIP Will Not Alter the Telephony Landscape|No Author|Ted Stevenson|Trends|Editor-Written|0.0|67|0.82|10|0.5|4|0.0|81.0
3374|Communications|VoIP Planet|2010-06-04|Verizon Launches Fiber-based VoIP Service|No Author|Ted Stevenson|News|Editor-Written|0.0|44|0.87|10|0.0|0|0.0|55.0
3427|Communications|VoIP Planet|2010-06-03|HP's Small Business UC Strategy|No Author|Ted Stevenson|Trends|Editor-Written|0.0|24|0.76|7|1.0|2|0.0|35.0
3469|Communications|VoIP Planet|2010-06-02|Genband Builds on Nortel Carrier VoIP Close|Sean Michael Kerner|Ted Stevenson|News|InternetNews|0.0|101|0.86|30|0.79|18|0.85|173.0
3523|Communications|VoIP Planet|2010-06-01|Voipia Networks: Hosted PBX with some unusual twists.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|63|0.85|7|1.0|2|1.0|112.0
3811|Communications|VoIP Planet|2010-07-29|Startup's New IP-based Meeting Software: Better than Skype?|Adam Stone|Ted Stevenson|Buyer Guide|Freelance|300.0|340|0.9|35|0.97|25|0.909091|443.0
3857|Communications|VoIP Planet|2010-07-28|The Evolution of Phone-based Applications|Daniel Burrus|Ted Stevenson|Buyer Guide|Contributed|0.0|117|0.85|16|0.83|20|1.0|183.0
3918|Communications|VoIP Planet|2010-07-27|iCore Networks: Voice and data services over a private IP network.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|111|0.86|28|0.92|41|0.871795|277.0
4012|Communications|VoIP Planet|2010-07-23|LifeSize Announces Enhancements to Its HD Video Conferencing Offerings|Stuart J. Johnston|Ted Stevenson|News|Repurp|0.0|103|0.92|27|0.83|19|0.8125|164.0
4073|Communications|VoIP Planet|2010-07-22|AudioCodes Announces UcSIPT to Connect Microsoft UC with SIP Trunks|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|111|0.87|29|0.78|26|0.958333|181.0
4128|Communications|VoIP Planet|2010-07-21|Teo Tailors UC for the Medium-Size Business Market|Adam Stone|Ted Stevenson|News|Freelance|300.0|50|0.78|21|1.0|9|1.0|99.0
4179|Communications|VoIP Planet|2010-07-20|VoxOx Goes Nationwide, Worldwide with Low-Cost Phone Numbers|Adam Stone|Ted Stevenson|News|Freelance|300.0|503|0.88|277|0.86|174|0.874214|1256.0
4214|Communications|VoIP Planet|2010-07-19|Consolidated Technologies: Future-proof IP Communications.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|55|0.9|31|0.88|12|0.875|108.0
4326|Communications|VoIP Planet|2010-07-15|The Future of UC? Social Networking Integration|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|312|0.91|10|1.0|23|0.789474|427.0
4421|Communications|VoIP Planet|2010-07-13|PBX Edge: Cutting edge IP communications at a great price.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|104|0.78|13|0.8|16|0.846154|144.0
4472|Communications|VoIP Planet|2010-07-12|HP Tightens IP Communications Ties With Avaya|Gerry Blackwell|Ted Stevenson|News|Freelance|250.0|241|0.94|23|0.84|9|0.857143|291.0
4661|Communications|VoIP Planet|2010-07-06|Onebox: Hosted VoIP with all the trimmings.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|123|0.89|23|0.89|18|0.9375|206.0
4964|Communications|VoIP Planet|2010-08-31|Cbeyond, Inc.: Managed voice for small businesses only.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|173|0.89|31|0.818182|12|0.8|260.0
4996|Communications|VoIP Planet|2010-08-30|Skype Woos Enterprise With Skype Connect|David Needle|Ted Stevenson|News|InternetNews|0.0|381|0.9|20|1.0|15|0.928571|436.0
5010|Communications|VoIP Planet|2010-08-30|Fonality Tools Up to Serve VoIP to the Enterprise|Adam Stone|Ted Stevenson|News|Freelance|300.0|102|0.76|25|0.75|2|1.0|132.0
5039|Communications|VoIP Planet|2010-08-27|Review: Fonality Connect Hosted Business VoIP|Gerry Blackwell|Ted Stevenson|Product Review|Freelance|350.0|585|0.79|325|0.806867|270|0.693069|1739.0
5106|Communications|VoIP Planet|2010-08-26|Google Unveils Voice Calling Via Gmail|Kenneth Corbin|Ted Stevenson|News|InternetNews|0.0|896|0.91|96|0.833333|78|0.677419|1185.0
5202|Communications|VoIP Planet|2010-08-24|IIS Group: Hosted PBX and a full spectrum of communications services.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|54|0.83|8|1.0|8|0.875|74.0
5289|Communications|VoIP Planet|2010-08-20|World's Best VoIP Bargain?|Adam Stone|Ted Stevenson|News|Freelance|300.0|273|0.86|61|0.88|53|0.9375|413.0
5445|Communications|VoIP Planet|2010-08-17|PingTone: Carrier grade reliability in VoIP.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|86|0.84|12|1.0|17|0.666667|153.0
5482|Communications|VoIP Planet|2010-08-16|VoIP Meets Push-to-Talk|Adam Stone|Ted Stevenson|Trends|Freelance|300.0|211|0.86|26|0.85|33|0.826087|297.0
5532|Communications|VoIP Planet|2010-08-13|Practicing Safe VoIP|Gary Miliefsky|Ted Stevenson|Trends|Contributed|0.0|185|0.87|35|0.933333|20|1.0|270.0
5581|Communications|VoIP Planet|2010-08-12|Review: Virtual Office Pro with Virtual Office Online|Gerry Blackwell|Ted Stevenson|Opinion|Repurp|0.0|145|0.71|49|0.833333|59|0.826087|349.0
5638|Communications|VoIP Planet|2010-08-11|Skype to Go for IPO|Larry Barrett|Ted Stevenson|News|Repurp|0.0|113|0.9|1|0.0|14|0.5|130.0
5686|Communications|VoIP Planet|2010-08-10|JoiBiz: Business VoIP service designed to bring joy via low bills|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|59|0.72|0|0.0|13|0.818182|83.0
5719|Communications|VoIP Planet|2010-08-09|Ooma: Catching up.|Adam Stone|Ted Stevenson|News|Freelance|300.0|1741|0.89|871|0.91375|66|0.921875|2770.0
5827|Communications|VoIP Planet|2010-08-05|3CX Makes the Leap to Unified Communications|Adam Stone|Ted Stevenson|News|Freelance|300.0|113|0.78|17|0.9|5|0.666667|139.0
5854|Communications|VoIP Planet|2010-08-04|Intermedia Launches Hosted PBX Service|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|60|0.85|13|0.666667|36|0.466667|134.0
5913|Communications|VoIP Planet|2010-08-03|Fonality UNBOUND: Hosted PBX with bundled international calling.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|203|0.86|65|0.793103|55|0.928571|499.0
5950|Communications|VoIP Planet|2010-08-02|IP Communications Provider Angel Launches Customer Experience Platform|Adam Stone|Ted Stevenson|News|Freelance|300.0|63|0.88|14|0.875|13|0.8|91.0
7143|Communications|VoIP Planet|2010-09-30|Microsoft Unveils Pricing for Lync Offerings|Stuart J. Johnston|Ted Stevenson|News|InternetNews|0.0|283|0.910377|16|1.0|3|1.0|311.0
7168|Communications|VoIP Planet|2010-09-29|Avaya Calls On Skype|Sean Michael Kerner|Ted Stevenson|News|InternetNews|0.0|280|0.844749|17|0.833333|7|1.0|311.0
7222|Communications|VoIP Planet|2010-09-28|Gamma Telecom, Ltd.: Small business VoIP from a BIG company.|Mark A. Miller|Ted Stevenson|Trends|Freelance|300.0|122|0.866667|45|0.842105|22|0.888889|217.0
7256|Communications|VoIP Planet|2010-09-27|Ooma Joins IntelePeer's SuperRegistry & Global Voice Peering Network|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|225|0.845161|46|0.878788|11|0.875|298.0
7299|Communications|VoIP Planet|2010-09-24|IBM Explores Pros, Cons of UC in the Cloud|Sean Michael Kerner|Ted Stevenson|News|InternetNews|0.0|217|0.903955|28|0.916667|9|0.8|271.0
7358|Communications|VoIP Planet|2010-09-23|Top Five Reasons for Choosing a Hosted Unified Communications Solution|Adam Stone|Ted Stevenson|Top 10|Freelance|300.0|295|0.587413|68|0.62963|49|0.612903|443.0
7404|Communications|VoIP Planet|2010-09-22|Zingaya Is Latest Click-to-Call VoIP Service|Adam Stone|Ted Stevenson|News|Freelance|300.0|340|0.744444|63|0.535714|13|0.888889|426.0
7448|Communications|VoIP Planet|2010-09-21|PCCW Global: VoIP from an industry giant.|Mark A. Miller|Ted Stevenson|Trends|Freelance|300.0|157|0.875|37|0.714286|25|0.75|230.0
7497|Communications|VoIP Planet|2010-09-20|Dialogic BorderNet 500: Turnkey solution connects enterprise networks with SIP trunks.|Adam Stone|Ted Stevenson|Product Review|Freelance|300.0|90|0.893939|17|0.916667|15|0.818182|134.0
7584|Communications|VoIP Planet|2010-09-16|Avaya Brings Some 'Flare' to Unified Communications|Sean Michael Kerner|Ted Stevenson|News|InternetNews|0.0|664|0.919298|34|0.869565|39|0.807692|768.0
7630|Communications|VoIP Planet|2010-09-15|Intermedia: Integrated voice, e-mail, and UC services.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|66|0.785714|13|1.0|2|1.0|86.0
7675|Communications|VoIP Planet|2010-09-14|Microsoft Inches Ahead with Rebranded 'Lync' Unified Communication Server|Stuart J. Johnston|Ted Stevenson|News|InternetNews|0.0|961|0.84472|190|0.918182|92|0.681818|1263.0
7713|Communications|VoIP Planet|2010-09-13|CounterPath Upgrades its Free VoIP Softphone, X-Lite|Adam Stone|Ted Stevenson|News|Freelance|300.0|376|0.803636|117|0.782609|59|0.76|659.0
7739|Communications|VoIP Planet|2010-09-10|Top Six Executive VoIP Phones|Ted Stevenson|Ted Stevenson|Top 10|Editor-Written|0.0|195|0.906667|41|0.782609|24|0.8125|266.0
7845|Communications|VoIP Planet|2010-09-08|XConnect Joins Initiative to Boost HD Voice in UK|Ted Stevenson|Ted Stevenson|News|Editor-Written|0.0|52|0.75|2|1.0|0|0.0|54.0
7897|Communications|VoIP Planet|2010-09-07|Dialexia: VoIP on any scale you want it.|Mark A. Miller|Ted Stevenson|Tutorial/Howto|Freelance|300.0|96|0.818182|32|0.909091|3|1.0|135.0
7987|Communications|VoIP Planet|2010-09-02|A Simpler Solution for VoIP Phone Calls?|Adam Stone|Ted Stevenson|News|Freelance|300.0|181|0.852941|18|0.857143|12|1.0|212.0
8039|Communications|VoIP Planet|2010-09-01|How to Make Free Calls with Your iPad|Gerry Blackwell|Ted Stevenson|Tutorial/Howto|Freelance|250.0|343|0.650943|85|0.788462|88|0.655738|606.0
48062|Communications|VoIP Planet|2010-10-29|Microsoft Readies Lync for November Launch|Stuart J. Johnston|Ted Stevenson|News|InternetNews|0.0|804|0.643182|35|0.583333|5|0.0|845.0
48117|Communications|VoIP Planet|2010-10-28|Asterisk SCF Goes for Scale in New Open Source VoIP Project|Sean Michael Kerner|Ted Stevenson|News|InternetNews|0.0|1142|0.854146|44|0.75|21|0.944444|1222.0
48171|Communications|VoIP Planet|2010-10-27|Allworx Revamps Its IP Phone System for SMBs|Adam Stone|Ted Stevenson|News|Freelance|300.0|137|0.83908|9|0.857143|5|1.0|160.0
